,file,accuracy,f1score,cosine,jaccard,logloss,person
98,ILSVRC2012_val_00015410.JPEG,1.0,1.0,1.0,1.0,2.220446049250313e-16,3
99,ILSVRC2012_val_00017515.JPEG,0.8125,0.5714285714285715,0.5773502691896258,0.4,6.758185010459466,3
100,ILSVRC2012_val_00018867.JPEG,0.75,0.0,1.0,0.0,9.010913347279288,3
101,ILSVRC2012_val_00021683.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,3
102,ILSVRC2012_val_00021882.JPEG,0.625,0.0,0.0,0.0,13.516370020918933,3
103,ILSVRC2012_val_00023283.JPEG,0.875,0.0,1.0,0.0,4.505456673639644,3
104,ILSVRC2012_val_00023750.JPEG,0.9375,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,3
105,ILSVRC2012_val_00025106.JPEG,0.75,0.0,0.0,0.0,9.010913347279288,3
106,ILSVRC2012_val_00026219.JPEG,0.875,0.5,0.5,0.3333333333333333,4.505456673639644,3
107,ILSVRC2012_val_00030117.JPEG,0.75,0.3333333333333333,0.33333333333333326,0.2,9.010913347279288,3
108,ILSVRC2012_val_00030263.JPEG,0.875,0.5,0.5,0.3333333333333333,4.505456673639644,3
109,ILSVRC2012_val_00030540.JPEG,0.8125,0.0,0.0,0.0,6.758185010459466,3
110,ILSVRC2012_val_00030756.JPEG,0.9375,0.6666666666666666,0.7071067811865475,0.5,2.252728336819822,3
111,ILSVRC2012_val_00036975.JPEG,0.75,0.5,0.5163977794943222,0.3333333333333333,9.010913347279288,3
112,ILSVRC2012_val_00039246.JPEG,0.75,0.6,0.6,0.42857142857142855,9.010913347279288,3
113,ILSVRC2012_val_00040002.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,3
114,ILSVRC2012_val_00040676.JPEG,0.8125,0.5714285714285715,0.5773502691896258,0.4,6.758185010459466,3
115,ILSVRC2012_val_00040913.JPEG,0.75,0.5,0.5,0.3333333333333333,9.010913347279288,3
116,ILSVRC2012_val_00041922.JPEG,0.9375,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,3
117,ILSVRC2012_val_00046002.JPEG,0.75,0.3333333333333333,0.33333333333333326,0.2,9.010913347279288,3
118,ILSVRC2012_val_00049179.JPEG,0.75,0.0,0.0,0.0,9.010913347279288,3
119,ILSVRC2012_val_00049472.JPEG,0.75,0.0,0.0,0.0,9.010913347279288,3
120,ILSVRC2012_val_00001470.JPEG,0.75,0.0,0.0,0.0,9.010913347279288,4
121,ILSVRC2012_val_00003768.JPEG,0.6875,0.0,0.0,0.0,11.26364168409911,4
122,ILSVRC2012_val_00003808.JPEG,0.9375,0.6666666666666666,0.7071067811865475,0.5,2.252728336819822,4
123,ILSVRC2012_val_00007306.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,4
124,ILSVRC2012_val_00009634.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,4
125,ILSVRC2012_val_00010411.JPEG,0.75,0.3333333333333333,0.33333333333333326,0.2,9.010913347279288,4
126,ILSVRC2012_val_00014415.JPEG,0.4375,0.30769230769230765,0.33333333333333326,0.18181818181818182,20.274555031378398,4
127,ILSVRC2012_val_00015178.JPEG,0.625,0.25,0.25,0.14285714285714285,13.516370020918933,4
128,ILSVRC2012_val_00015410.JPEG,0.875,0.5,0.5,0.3333333333333333,4.505456673639644,4
129,ILSVRC2012_val_00017515.JPEG,0.8125,0.5714285714285715,0.5773502691896258,0.4,6.758185010459466,4
